BLOCK_ID,BLOCK_TIMESTAMP,TX_ID,TX_SUCCEEDED,TX_CALLER_ADDRESS,ACTION,DELEGATOR_ADDRESS,VALIDATOR_ADDRESS,AMOUNT,CURRENCY,REDELEGATE_SOURCE_VALIDATOR_ADDRESS,COMPLETION_TIME,_MSG_GROUP
5893650,2/2/2023,D860314BEEAE2F78EE40890CD6C4E24AE43954F6132437FB8D337A072F47688A,TRUE,axelar1dgt4nra3s4lvdxgqws9qn0wfplc8sn8ny4kxlt,delegate,axelar1dgt4nra3s4lvdxgqws9qn0wfplc8sn8ny4kxlt,axelarvaloper1rqp7vvl9cjmdan44dny56qadwg590uxv8hamux,1229146,uaxl,null,null,0
5893664,2/2/2023,162A54901292EE5D656EB4064D60C0016C1A6C9CCF06956ED14A063FF452CE75,TRUE,axelar1vepn5wsy5rcc3jku5kqr0k8vxzzmakucue5ftr,delegate,axelar1vepn5wsy5rcc3jku5kqr0k8vxzzmakucue5ftr,axelarvaloper1rqp7vvl9cjmdan44dny56qadwg590uxv8hamux,1192370,uaxl,null,null,0
5894389,2/2/2023,FAA3966AB898AC20F6DB505A4F48D4FD9B01D7DA56FAD5A62236562E2A57DB5D,TRUE,axelar1rm7xgpnej0rywjp9322ehv6avq34pxr5rq7hqr,undelegate,axelar1rm7xgpnej0rywjp9322ehv6avq34pxr5rq7hqr,axelarvaloper1rqp7vvl9cjmdan44dny56qadwg590uxv8hamux,792996940,uaxl,null,11:37.0,0
5897093,2/2/2023,70EB8D8149750B04B6F606F17E12C06C22C0480CFFCA588632AC2AA489A9603D,TRUE,axelar12plnxn8wlvm5kjwggpkaa09mtjak6klfa8wxqt,delegate,axelar12plnxn8wlvm5kjwggpkaa09mtjak6klfa8wxqt,axelarvaloper1rqp7vvl9cjmdan44dny56qadwg590uxv8hamux,49687,uaxl,null,null,0
5897899,2/2/2023,0560C777FFE5A934B241DBE69C0F5BE579E72200FD3A8D877FADBAAC87D99246,TRUE,axelar1qzhcszhxz4en4lz7qc2y39pcxguhch6uauzayx,delegate,axelar1qzhcszhxz4en4lz7qc2y39pcxguhch6uauzayx,axelarvaloper1rqp7vvl9cjmdan44dny56qadwg590uxv8hamux,6401387,uaxl,null,null,0
5899712,2/2/2023,321FAB747ADFFE852E6921DA41C62F80D9DC23730F98912240782ED140D102DA,TRUE,axelar138x0ldcgzcns794vpsz0uqd8fal7jxm0axv9ax,delegate,axelar138x0ldcgzcns794vpsz0uqd8fal7jxm0axv9ax,axelarvaloper1rqp7vvl9cjmdan44dny56qadwg590uxv8hamux,1136990,uaxl,null,null,0
5907442,2/3/2023,00C50BFFA08981C7DF6D1150E4447EEFD7484767B43F28AEA36698B580B1DD4A,TRUE,axelar1kfcxl4lm3md25yj66qkp4lkntyd78jy400pyju,delegate,axelar1kfcxl4lm3md25yj66qkp4lkntyd78jy400pyju,axelarvaloper1rqp7vvl9cjmdan44dny56qadwg590uxv8hamux,53166,uaxl,null,null,0
5921598,2/4/2023,B8F19BA48DCDB0B8A8CAAB7AFCB393D73359B42B4A9F9C2F60BB0C76EF45F0B0,TRUE,axelar12plnxn8wlvm5kjwggpkaa09mtjak6klfa8wxqt,delegate,axelar12plnxn8wlvm5kjwggpkaa09mtjak6klfa8wxqt,axelarvaloper1rqp7vvl9cjmdan44dny56qadwg590uxv8hamux,38826,uaxl,null,null,0
5922176,2/4/2023,E39E539EB4C90007A00698969F17B893EEFD549D9D2056EAAD46E41316D40DB9,TRUE,axelar1kfcxl4lm3md25yj66qkp4lkntyd78jy400pyju,delegate,axelar1kfcxl4lm3md25yj66qkp4lkntyd78jy400pyju,axelarvaloper1rqp7vvl9cjmdan44dny56qadwg590uxv8hamux,50990,uaxl,null,null,0
5924737,2/4/2023,120E892E241C3AF1BB8CA06C248EFF1F15A86097E6EA2B3D82521A0C61D4EE31,TRUE,axelar170h7lhpw72hyu463cxwjhcastd6836dfu4ncpv,delegate,axelar170h7lhpw72hyu463cxwjhcastd6836dfu4ncpv,axelarvaloper1rqp7vvl9cjmdan44dny56qadwg590uxv8hamux,830283,uaxl,null,null,0
5930229,2/4/2023,CC73DC87E670D5F0F364C0DC224CB65BE5C5538334287CA0B68796E239835A5A,TRUE,axelar138x0ldcgzcns794vpsz0uqd8fal7jxm0axv9ax,delegate,axelar138x0ldcgzcns794vpsz0uqd8fal7jxm0axv9ax,axelarvaloper1rqp7vvl9cjmdan44dny56qadwg590uxv8hamux,541348,uaxl,null,null,0
5932822,2/5/2023,F0936A7B178B4B5D00B4E0A810DD3F3BDF04FA40B911CB4B89B9F09F40D89695,TRUE,axelar1a9h9wjwpaxhuu9exfjfrky6rwzhtungd8y6l9p,delegate,axelar1a9h9wjwpaxhuu9exfjfrky6rwzhtungd8y6l9p,axelarvaloper1rqp7vvl9cjmdan44dny56qadwg590uxv8hamux,167833,uaxl,null,null,0
5938130,2/5/2023,5A5F79925F4013AC3B4F6CAA2D4F894AA978A1A180FAC3F84BCCD737419A9930,TRUE,axelar12yytwmxya52xendgnms5ywvjtua59t76gdsmz5,delegate,axelar12yytwmxya52xendgnms5ywvjtua59t76gdsmz5,axelarvaloper1rqp7vvl9cjmdan44dny56qadwg590uxv8hamux,4396424,uaxl,null,null,0
5938285,2/5/2023,B68A9A776E92A5866C04E5CAC052D7745F59FEAAB2F048801FBA3A8AD7CBA23D,TRUE,axelar1kfcxl4lm3md25yj66qkp4lkntyd78jy400pyju,delegate,axelar1kfcxl4lm3md25yj66qkp4lkntyd78jy400pyju,axelarvaloper1rqp7vvl9cjmdan44dny56qadwg590uxv8hamux,58879,uaxl,null,null,0
5941228,2/5/2023,10E35948D8BE453B310E0E36C5A561CB1A560CCB7CC34FE091B6989D6113F448,TRUE,axelar12plnxn8wlvm5kjwggpkaa09mtjak6klfa8wxqt,delegate,axelar12plnxn8wlvm5kjwggpkaa09mtjak6klfa8wxqt,axelarvaloper1rqp7vvl9cjmdan44dny56qadwg590uxv8hamux,31323,uaxl,null,null,0
5941625,2/5/2023,1875B688B7C7ADE54013D601BF473C8DA1287EDDCE37E2387A6379A1F32F8AC2,TRUE,axelar1hk4q9xvhettsp5qvdqx4c4kjjfwd8dw708sz6j,delegate,axelar1hk4q9xvhettsp5qvdqx4c4kjjfwd8dw708sz6j,axelarvaloper1rqp7vvl9cjmdan44dny56qadwg590uxv8hamux,472130,uaxl,null,null,0
5942334,2/5/2023,A2A0128F6F3CFDB6585667B321D4564E5C4C29E146956E81854014C1BBC3B964,TRUE,axelar18u7sm5kfzz4spgkjzjsmqlfce9v6hgtmdu3cx9,delegate,axelar18u7sm5kfzz4spgkjzjsmqlfce9v6hgtmdu3cx9,axelarvaloper1rqp7vvl9cjmdan44dny56qadwg590uxv8hamux,100923158,uaxl,null,null,0
5942740,2/5/2023,F3399B94870521CD45293FCC0E8BD513B81B0F851CD71F0D02FE41655393E524,TRUE,axelar1y4gluark04jc9av4cu7rd9g2p9hzf3ecwd9ws6,delegate,axelar1y4gluark04jc9av4cu7rd9g2p9hzf3ecwd9ws6,axelarvaloper1rqp7vvl9cjmdan44dny56qadwg590uxv8hamux,2137001,uaxl,null,null,0
5942747,2/5/2023,D9CD3492B9D030894501EC3DB145AA73A8FF2B8554D18EDE79C5B7D394EDC530,TRUE,axelar1y4gluark04jc9av4cu7rd9g2p9hzf3ecwd9ws6,delegate,axelar1y4gluark04jc9av4cu7rd9g2p9hzf3ecwd9ws6,axelarvaloper1rqp7vvl9cjmdan44dny56qadwg590uxv8hamux,3000000,uaxl,null,null,0
5944380,2/5/2023,F4156F979BE69CB8214F16BF05C94B35B872F0915A7164942AC4E68D44BF4803,TRUE,axelar138x0ldcgzcns794vpsz0uqd8fal7jxm0axv9ax,delegate,axelar138x0ldcgzcns794vpsz0uqd8fal7jxm0axv9ax,axelarvaloper1rqp7vvl9cjmdan44dny56qadwg590uxv8hamux,401557,uaxl,null,null,0
5952020,2/6/2023,52D1F28901E735FFE51637E4F6BED440B86D4FEE0F1040941F62D63163912985,TRUE,axelar1kfcxl4lm3md25yj66qkp4lkntyd78jy400pyju,delegate,axelar1kfcxl4lm3md25yj66qkp4lkntyd78jy400pyju,axelarvaloper1rqp7vvl9cjmdan44dny56qadwg590uxv8hamux,77637,uaxl,null,null,0
5953255,2/6/2023,15713EE22744E601FDFC48867464DDC4E105FF3E59DBCADEC6E3A5FE56BD4DEB,TRUE,axelar1m56cfujc9jmfkfqfs5wwg3mq5spfzjanhdejqv,delegate,axelar1m56cfujc9jmfkfqfs5wwg3mq5spfzjanhdejqv,axelarvaloper1rqp7vvl9cjmdan44dny56qadwg590uxv8hamux,101000000,uaxl,null,null,0
5954220,2/6/2023,ED0EF1C7332274D7B7D2C5FB9746485FC08E59FF8D16A8566567265C89298EC4,TRUE,axelar1vepn5wsy5rcc3jku5kqr0k8vxzzmakucue5ftr,delegate,axelar1vepn5wsy5rcc3jku5kqr0k8vxzzmakucue5ftr,axelarvaloper1rqp7vvl9cjmdan44dny56qadwg590uxv8hamux,2554298,uaxl,null,null,0
5954320,2/6/2023,66D166549F33290EE199C5EBB0D4478CBC292A8D1E2D26153064F9023A31E947,TRUE,axelar1dgt4nra3s4lvdxgqws9qn0wfplc8sn8ny4kxlt,delegate,axelar1dgt4nra3s4lvdxgqws9qn0wfplc8sn8ny4kxlt,axelarvaloper1rqp7vvl9cjmdan44dny56qadwg590uxv8hamux,1807781,uaxl,null,null,0
5957114,2/6/2023,48D09A806B78B35EACABE8D0CEA6C3074F319AADBBC80D10DA7BE00EF35FE491,TRUE,axelar1ez4duq7700ncrn9fjspl055tkvvtg47kfdmtw6,undelegate,axelar1ez4duq7700ncrn9fjspl055tkvvtg47kfdmtw6,axelarvaloper1rqp7vvl9cjmdan44dny56qadwg590uxv8hamux,4.1165E+11,uaxl,null,17:59.0,0
5963506,2/7/2023,3EFFC7221FB90D127F19A7335BC3FC0822EFCB0F794D8260177D640D6F904969,TRUE,axelar18u7sm5kfzz4spgkjzjsmqlfce9v6hgtmdu3cx9,delegate,axelar18u7sm5kfzz4spgkjzjsmqlfce9v6hgtmdu3cx9,axelarvaloper1rqp7vvl9cjmdan44dny56qadwg590uxv8hamux,216000000,uaxl,null,null,0
5963554,2/7/2023,26E4461C3C44A679CF9F01D30ACB4E81EBDE11A18FBBD57A30A9E78E1963C310,TRUE,axelar18u7sm5kfzz4spgkjzjsmqlfce9v6hgtmdu3cx9,delegate,axelar18u7sm5kfzz4spgkjzjsmqlfce9v6hgtmdu3cx9,axelarvaloper1rqp7vvl9cjmdan44dny56qadwg590uxv8hamux,205000000,uaxl,null,null,0
5968981,2/7/2023,A8AA0E7F3A6336E720CDF2E07E88FB291C15E7F1AA93BEA7E57D2683C1B69AD6,TRUE,axelar138x0ldcgzcns794vpsz0uqd8fal7jxm0axv9ax,delegate,axelar138x0ldcgzcns794vpsz0uqd8fal7jxm0axv9ax,axelarvaloper1rqp7vvl9cjmdan44dny56qadwg590uxv8hamux,444503,uaxl,null,null,0
5970433,2/7/2023,ED0FEC34166663C4D193CA33BF1E6642C12E03CB0DA7831AB954244765ACD278,TRUE,axelar1cyuyt6nwt7mqgpqh2zk2afk6cugv8snpc0ea9n,delegate,axelar1cyuyt6nwt7mqgpqh2zk2afk6cugv8snpc0ea9n,axelarvaloper1rqp7vvl9cjmdan44dny56qadwg590uxv8hamux,204812075,uaxl,null,null,0
5971118,2/7/2023,2FF5F6BE60FAF82B4FECB8C501F57C76751D4AB266C88263F04375E985DC7960,TRUE,axelar12plnxn8wlvm5kjwggpkaa09mtjak6klfa8wxqt,delegate,axelar12plnxn8wlvm5kjwggpkaa09mtjak6klfa8wxqt,axelarvaloper1rqp7vvl9cjmdan44dny56qadwg590uxv8hamux,59375,uaxl,null,null,0
5973038,2/7/2023,023CB7D7E06CB4C4ACF59D68D07070E137DA4D3F1EC0AE0088EC10397E169CB4,TRUE,axelar1cgxrrxl2kjestz5pfhd38pvm99899dgf8lhpqw,undelegate,axelar1cgxrrxl2kjestz5pfhd38pvm99899dgf8lhpqw,axelarvaloper1rqp7vvl9cjmdan44dny56qadwg590uxv8hamux,155000000,uaxl,null,10:21.0,0
5981372,2/8/2023,F5A100912CB18D4537152618F51E842F72AD6B9B5F068DA4165729A314610946,TRUE,axelar1vepn5wsy5rcc3jku5kqr0k8vxzzmakucue5ftr,delegate,axelar1vepn5wsy5rcc3jku5kqr0k8vxzzmakucue5ftr,axelarvaloper1rqp7vvl9cjmdan44dny56qadwg590uxv8hamux,1169745,uaxl,null,null,0
5981823,2/8/2023,57114943551E09CA9E49296F38B18C2128404822E1FD098AD83450E7C06C85C2,TRUE,axelar1kfcxl4lm3md25yj66qkp4lkntyd78jy400pyju,delegate,axelar1kfcxl4lm3md25yj66qkp4lkntyd78jy400pyju,axelarvaloper1rqp7vvl9cjmdan44dny56qadwg590uxv8hamux,121651,uaxl,null,null,0
5983503,2/8/2023,C711585341F5A604DDFEA0DD9BAB51DA26BF98F224BB2F20464362F96364C59B,TRUE,axelar1lh0qt607xkavtl3y36dfg8qk8d4j9haq65vfws,delegate,axelar1lh0qt607xkavtl3y36dfg8qk8d4j9haq65vfws,axelarvaloper1rqp7vvl9cjmdan44dny56qadwg590uxv8hamux,69734,uaxl,null,null,0
5987460,2/8/2023,408B826BE87A2262DE9482E58EAD9484104CA87E56EF36FEA08E08CBAF7DA516,TRUE,axelar170h7lhpw72hyu463cxwjhcastd6836dfu4ncpv,delegate,axelar170h7lhpw72hyu463cxwjhcastd6836dfu4ncpv,axelarvaloper1rqp7vvl9cjmdan44dny56qadwg590uxv8hamux,267886,uaxl,null,null,0
5991575,2/9/2023,6BD4850404AB7B49EE971921452B72F46AAA17541C930848597987BC8FD756C4,TRUE,axelar12plnxn8wlvm5kjwggpkaa09mtjak6klfa8wxqt,delegate,axelar12plnxn8wlvm5kjwggpkaa09mtjak6klfa8wxqt,axelarvaloper1rqp7vvl9cjmdan44dny56qadwg590uxv8hamux,36884,uaxl,null,null,0
5994633,2/9/2023,F2759F99DCCD7750831CC40CD9902E9E9B1D29340EAD9D06599D6004C77244CD,TRUE,axelar138x0ldcgzcns794vpsz0uqd8fal7jxm0axv9ax,delegate,axelar138x0ldcgzcns794vpsz0uqd8fal7jxm0axv9ax,axelarvaloper1rqp7vvl9cjmdan44dny56qadwg590uxv8hamux,574559,uaxl,null,null,0
5995819,2/9/2023,3B1847EF47DF0AEF6330D789019F9AD213449700C55EA838518FA61D2A5B2695,TRUE,axelar1kfcxl4lm3md25yj66qkp4lkntyd78jy400pyju,delegate,axelar1kfcxl4lm3md25yj66qkp4lkntyd78jy400pyju,axelarvaloper1rqp7vvl9cjmdan44dny56qadwg590uxv8hamux,57540,uaxl,null,null,0
5997853,2/9/2023,2493DA656CB8980228BF6C72609A69855CDBBE5B0510577F7423CD252921A445,TRUE,axelar1wqadhahhquw0nwqczefa5katv7pc4hg8nj06mz,delegate,axelar1wqadhahhquw0nwqczefa5katv7pc4hg8nj06mz,axelarvaloper1rqp7vvl9cjmdan44dny56qadwg590uxv8hamux,2700000,uaxl,null,null,0
5998674,2/9/2023,8F59D79C9E753BE3E2980C665F92CA9F68F5A8D90EF533F27872F64FF10FA70D,TRUE,axelar1vepn5wsy5rcc3jku5kqr0k8vxzzmakucue5ftr,delegate,axelar1vepn5wsy5rcc3jku5kqr0k8vxzzmakucue5ftr,axelarvaloper1rqp7vvl9cjmdan44dny56qadwg590uxv8hamux,712060,uaxl,null,null,0
5998722,2/9/2023,01AE5A48BBF4ADB8AEE9226EC7FAD8B056DBCD9FC7E02EC60CCC232CFD886857,TRUE,axelar1dgt4nra3s4lvdxgqws9qn0wfplc8sn8ny4kxlt,delegate,axelar1dgt4nra3s4lvdxgqws9qn0wfplc8sn8ny4kxlt,axelarvaloper1rqp7vvl9cjmdan44dny56qadwg590uxv8hamux,1333404,uaxl,null,null,0
6003523,2/9/2023,9D2788A890A33256DA1B22954E088B27227C38C140B9D473C99E71805866FBFA,TRUE,axelar16eraqn22mm7n3rqndkw6chc7qk2pdqgkapqymh,delegate,axelar16eraqn22mm7n3rqndkw6chc7qk2pdqgkapqymh,axelarvaloper1rqp7vvl9cjmdan44dny56qadwg590uxv8hamux,34000000,uaxl,null,null,0
6003913,2/9/2023,EDF91F5E580F6E6BD52586E65BE5433D5013579166C75B2FB2B5B932274CA2D3,TRUE,axelar1rpzsesr5cjgwwyj2t3edez45e0x37qxcfas3uv,delegate,axelar1rpzsesr5cjgwwyj2t3edez45e0x37qxcfas3uv,axelarvaloper1rqp7vvl9cjmdan44dny56qadwg590uxv8hamux,322377801,uaxl,null,null,0
6005858,2/10/2023,A7AD66368A69F3DE54591624A78F5E1F4F23B8D3CEAB992481B8803516C01D39,TRUE,axelar1kz22980et2kqkhek3gxywgqdpmgz5xvyvnfl7r,redelegate,axelar1kz22980et2kqkhek3gxywgqdpmgz5xvyvnfl7r,axelarvaloper1nvsl9utkv0duhuvudjckvrtyfeyju0ygx3npw4,16537054,uaxl,axelarvaloper1rqp7vvl9cjmdan44dny56qadwg590uxv8hamux,28:12.0,0
6010149,2/10/2023,9011E61ADDB35D0EFB8121400E8C0685110BC3CB85F7027E90717DBBF4A8C0E7,TRUE,axelar1a9h9wjwpaxhuu9exfjfrky6rwzhtungd8y6l9p,delegate,axelar1a9h9wjwpaxhuu9exfjfrky6rwzhtungd8y6l9p,axelarvaloper1rqp7vvl9cjmdan44dny56qadwg590uxv8hamux,31063,uaxl,null,null,0
6010697,2/10/2023,1B5C5E9DAF8AC9492A03CC73FF59FEA1F89909B87857E056E59CE81E0952A57A,TRUE,axelar1kfcxl4lm3md25yj66qkp4lkntyd78jy400pyju,delegate,axelar1kfcxl4lm3md25yj66qkp4lkntyd78jy400pyju,axelarvaloper1rqp7vvl9cjmdan44dny56qadwg590uxv8hamux,54323,uaxl,null,null,0
6017924,2/10/2023,263791EF1A4531D05B0C6F860AB8FD77DA307E008F2DCDFEEB719F37C66EB913,TRUE,axelar1ydm2yv93lkr6625snmpphkwpk4lrljv4hl3244,delegate,axelar1ydm2yv93lkr6625snmpphkwpk4lrljv4hl3244,axelarvaloper1rqp7vvl9cjmdan44dny56qadwg590uxv8hamux,166667,uaxl,null,null,0
6025278,2/11/2023,080EE4454941796CB216BFB563DF3A4C318867576F6B53DE34169445093F3E26,TRUE,axelar1qzhcszhxz4en4lz7qc2y39pcxguhch6uauzayx,delegate,axelar1qzhcszhxz4en4lz7qc2y39pcxguhch6uauzayx,axelarvaloper1rqp7vvl9cjmdan44dny56qadwg590uxv8hamux,9509505,uaxl,null,null,0
6026725,2/11/2023,9BB4FE5878BA6455EDA42CA9867D60E18C13FAD870CC916F8D5EF812AE7B6193,TRUE,axelar1kfcxl4lm3md25yj66qkp4lkntyd78jy400pyju,delegate,axelar1kfcxl4lm3md25yj66qkp4lkntyd78jy400pyju,axelarvaloper1rqp7vvl9cjmdan44dny56qadwg590uxv8hamux,57540,uaxl,null,null,0
6029993,2/11/2023,3AE066CE5E9480330467267B9CDC646A8F40B34421C56639DDC07234558FA508,TRUE,axelar189yqr90wwuq6qcklsl0d7cq28apw0rltz8r65k,delegate,axelar189yqr90wwuq6qcklsl0d7cq28apw0rltz8r65k,axelarvaloper1rqp7vvl9cjmdan44dny56qadwg590uxv8hamux,440000,uaxl,null,null,0
6031169,2/11/2023,6F84D7FB47C810EDBE94BBEA7B26A66EC8C09C45C9AE452E22EA43E1AD8FDA41,TRUE,axelar1jfm8j5jp2uplwjvuavkdps7wst8z79pe3v20v4,delegate,axelar1jfm8j5jp2uplwjvuavkdps7wst8z79pe3v20v4,axelarvaloper1rqp7vvl9cjmdan44dny56qadwg590uxv8hamux,18000000,uaxl,null,null,0
6033538,2/11/2023,73204DA4A0ADAEB9290EE3BD14D72D5C480E56DEFB11CDF9B3F17E9D9F755ABF,TRUE,axelar1yjjssyvtmu856rtxjdtulart36sk7xc8qu63mc,undelegate,axelar1yjjssyvtmu856rtxjdtulart36sk7xc8qu63mc,axelarvaloper1rqp7vvl9cjmdan44dny56qadwg590uxv8hamux,1000000000,uaxl,null,19:19.0,0
6038560,2/12/2023,F0A83FB73FF253AEA51E3CAC9F49CC4E249E5ADD8F2AD7B150889BC51C48A2BF,TRUE,axelar12plnxn8wlvm5kjwggpkaa09mtjak6klfa8wxqt,delegate,axelar12plnxn8wlvm5kjwggpkaa09mtjak6klfa8wxqt,axelarvaloper1rqp7vvl9cjmdan44dny56qadwg590uxv8hamux,83391,uaxl,null,null,0
6039058,2/12/2023,ACF60F061AE7E98F2FB68AAE43155EF02B85602B4AA179D63352DD0F7B334948,TRUE,axelar1m50g52wegs9jlscqcnz6ldd9u3rwu40a9u7uln,delegate,axelar1m50g52wegs9jlscqcnz6ldd9u3rwu40a9u7uln,axelarvaloper1rqp7vvl9cjmdan44dny56qadwg590uxv8hamux,174000000,uaxl,null,null,0
6039533,2/12/2023,68FD681F2B7D6D01A85ECC3F7DF9803C7B3F094D7D31A5566C2F1FCF7C3B3FAA,TRUE,axelar1cz27ytfph78v6stfmezy0lt8yvuw4taggsussm,delegate,axelar1cz27ytfph78v6stfmezy0lt8yvuw4taggsussm,axelarvaloper1rqp7vvl9cjmdan44dny56qadwg590uxv8hamux,1500000,uaxl,null,null,0
6039714,2/12/2023,4655508685E84FE8F3160DEFFF378E27B15FC9955B2CA1DE4D5AE525407EAA46,TRUE,axelar16eraqn22mm7n3rqndkw6chc7qk2pdqgkapqymh,delegate,axelar16eraqn22mm7n3rqndkw6chc7qk2pdqgkapqymh,axelarvaloper1rqp7vvl9cjmdan44dny56qadwg590uxv8hamux,23551,uaxl,null,null,0
6041130,2/12/2023,18D69C02B1D0769A1B7BF52ACB1904EAD9759AED227B5F001F8A9D3BA43A0156,TRUE,axelar1kfcxl4lm3md25yj66qkp4lkntyd78jy400pyju,delegate,axelar1kfcxl4lm3md25yj66qkp4lkntyd78jy400pyju,axelarvaloper1rqp7vvl9cjmdan44dny56qadwg590uxv8hamux,57918,uaxl,null,null,0
6044410,2/12/2023,383B254BA831CF30D0126C8C7FBCEEF37AE2F685DDA73F9EDD68AF457D5F31D6,TRUE,axelar18dgcauuvhde4y69k27625xpaf0k555vy4qpaa8,delegate,axelar18dgcauuvhde4y69k27625xpaf0k555vy4qpaa8,axelarvaloper1rqp7vvl9cjmdan44dny56qadwg590uxv8hamux,1.79775E+12,uaxl,null,null,0
6044431,2/12/2023,435AB62042EFE2C6C2983AC0FD2711B5EC90B578DB72E5660A48491C18541E1F,TRUE,axelar1whml34em4zhd57kqv0at6qg07672qh79qttjq9,delegate,axelar1whml34em4zhd57kqv0at6qg07672qh79qttjq9,axelarvaloper1rqp7vvl9cjmdan44dny56qadwg590uxv8hamux,4.02955E+11,uaxl,null,null,0
6055366,2/13/2023,C13B62F6028D1603721E2B23642375E9656B3AEBDB76D653224C2A30D58DB210,TRUE,axelar1kfcxl4lm3md25yj66qkp4lkntyd78jy400pyju,delegate,axelar1kfcxl4lm3md25yj66qkp4lkntyd78jy400pyju,axelarvaloper1rqp7vvl9cjmdan44dny56qadwg590uxv8hamux,62614,uaxl,null,null,0
6056160,2/13/2023,73A1C2C71BF5EF0EE15606CA3E811EC84A8840EA2C999A6CD581322237CC8492,TRUE,axelar1dgt4nra3s4lvdxgqws9qn0wfplc8sn8ny4kxlt,delegate,axelar1dgt4nra3s4lvdxgqws9qn0wfplc8sn8ny4kxlt,axelarvaloper1rqp7vvl9cjmdan44dny56qadwg590uxv8hamux,1661186,uaxl,null,null,0
6056413,2/13/2023,B463FE9675A4DA6B4FA6135460FE991C550762C6E7DA4E3E47992EA733CD2A39,TRUE,axelar138x0ldcgzcns794vpsz0uqd8fal7jxm0axv9ax,delegate,axelar138x0ldcgzcns794vpsz0uqd8fal7jxm0axv9ax,axelarvaloper1rqp7vvl9cjmdan44dny56qadwg590uxv8hamux,1203357,uaxl,null,null,0
6060142,2/13/2023,B856BFB540E3A351024A23FFE8C5C5E5F3068E2806F98D5C17DB3CFD597618A4,TRUE,axelar1d43k9dekyrug9ew3pk74ka370vu6k4jyl2te38,delegate,axelar1d43k9dekyrug9ew3pk74ka370vu6k4jyl2te38,axelarvaloper1rqp7vvl9cjmdan44dny56qadwg590uxv8hamux,1028357,uaxl,null,null,0
6066088,2/14/2023,FCD8A3964EF133C7BEBAC59A5D9EA07AA33DD74149D8110D4511553E11F0FA84,TRUE,axelar1a9h9wjwpaxhuu9exfjfrky6rwzhtungd8y6l9p,delegate,axelar1a9h9wjwpaxhuu9exfjfrky6rwzhtungd8y6l9p,axelarvaloper1rqp7vvl9cjmdan44dny56qadwg590uxv8hamux,231727,uaxl,null,null,0
6067171,2/14/2023,81A4828CAEBEF84693B2CE37EBB938B222C561940B6D375C6BC9506970EF44AE,TRUE,axelar1t053qpny94rt6f7hvy4crgu79rd4gsanq4gflw,delegate,axelar1t053qpny94rt6f7hvy4crgu79rd4gsanq4gflw,axelarvaloper1rqp7vvl9cjmdan44dny56qadwg590uxv8hamux,1000000,uaxl,null,null,0
6070232,2/14/2023,263F5B464880B2E38715E727555EFB8188BF265EA3A45C0D5D8C0FBC7D4F2291,TRUE,axelar1kfcxl4lm3md25yj66qkp4lkntyd78jy400pyju,delegate,axelar1kfcxl4lm3md25yj66qkp4lkntyd78jy400pyju,axelarvaloper1rqp7vvl9cjmdan44dny56qadwg590uxv8hamux,54140,uaxl,null,null,0
6070569,2/14/2023,CBF7F725D4AEC9F6F9C468F348EDE28D5FA8D987BF17BD1AC993F0EFAD9EAB7A,TRUE,axelar18ythdusruyfgmalwjpsmakm0432g7yjxpjmppk,delegate,axelar18ythdusruyfgmalwjpsmakm0432g7yjxpjmppk,axelarvaloper1rqp7vvl9cjmdan44dny56qadwg590uxv8hamux,497527601,uaxl,null,null,0
6071255,2/14/2023,478D551E035660465992C35F9109795CE2ECCA0F9F69AEBD13FEFA46FBDF5EB3,TRUE,axelar1vepn5wsy5rcc3jku5kqr0k8vxzzmakucue5ftr,delegate,axelar1vepn5wsy5rcc3jku5kqr0k8vxzzmakucue5ftr,axelarvaloper1rqp7vvl9cjmdan44dny56qadwg590uxv8hamux,2937192,uaxl,null,null,0
6072107,2/14/2023,968B143CFB6C7955121FED708D80E595FD509B522AD8A52051191F159AF64D69,TRUE,axelar12plnxn8wlvm5kjwggpkaa09mtjak6klfa8wxqt,delegate,axelar12plnxn8wlvm5kjwggpkaa09mtjak6klfa8wxqt,axelarvaloper1rqp7vvl9cjmdan44dny56qadwg590uxv8hamux,57234,uaxl,null,null,0
6075315,2/14/2023,B8EF6F24CEAF7D2C5A1B5D4F6581B40ED261129CE49CFAC498E26B0F6D1222AE,TRUE,axelar170h7lhpw72hyu463cxwjhcastd6836dfu4ncpv,delegate,axelar170h7lhpw72hyu463cxwjhcastd6836dfu4ncpv,axelarvaloper1rqp7vvl9cjmdan44dny56qadwg590uxv8hamux,344099,uaxl,null,null,0
6076810,2/14/2023,9E3BFF8AAB75CDAED6F2BAE6FB26B5A6A0C29F39592B9FE2633C703C06DBBA23,TRUE,axelar138x0ldcgzcns794vpsz0uqd8fal7jxm0axv9ax,undelegate,axelar138x0ldcgzcns794vpsz0uqd8fal7jxm0axv9ax,axelarvaloper1rqp7vvl9cjmdan44dny56qadwg590uxv8hamux,4302314,uaxl,null,41:05.0,0
6077003,2/14/2023,F78E9348E303677F23887FA25471AE771F481AC6DE9EF4CCA5EC6C463281537F,TRUE,axelar19lywlwj2zk8d7f5zhmykk7rfezqz0hwme775fq,undelegate,axelar19lywlwj2zk8d7f5zhmykk7rfezqz0hwme775fq,axelarvaloper1rqp7vvl9cjmdan44dny56qadwg590uxv8hamux,305500000,uaxl,null,59:50.0,0
